id,text,Class
12168,"@DavidicLineage Jeg præsenterer bevismateriale V-Z, som #FeminismIsAwful http://t.co/xDh0uVQEl5",sexism
12171,@buellerishere @KellyTurner99 De muslimske borgere i Raqqa nyder en fredelig dag med at slå tre mænd ihjel. http://t.co/ki4tdL3IDR,racism
12174,"Islam = Ødelægger menneskerettighederne og kvinders rettigheder.
Vestlige feminister = Islams forsvarere og medhjælpere. http://t.co/mDUBWAihHS",racism
12176,Jeg har bare lyst til at smække dumheden ud af disse bimbos!!!! #mkr,sexism
12180,@WithTrish @JRehling Verden gør ingenting. Islam producerer terroraktiviteterne og har gjort det i 1400 år.,racism
12184,@mutaSawwif Omkring 90 % af de civile irakere bliver dræbt af muslimer.,racism
12185,RT @emmamcgregs Piger bør ALDRIG deltage i No Shave November.,sexism
12196,"Hold dig ude af Kongressen, så har vi en aftale. @jacobkramer17 Kald mig sexistisk, men super bowl bør kun være for mænd, ingen kvinder er tilladt på stadion.",sexism
12205,"@CherguiaMbark Det viser mest af alt, hvor modbydelig, umenneskelig, ulækker og barbarisk denne religion er. #Islam",racism
12208,"RT @ibbibby: @MT8_9 Jo mere jeg tænker over det, jo mere er det klart, at kvinder har skabt køn som en social konstruktion for at virke kortere og svagere for at få...",sexism
12210,"RT @deanesmay: Vold, censur, &amp; intolerance over for uenighed. Det er derfor vi kalder feminismen en hadbevægelse. @TheGags29 @troooper316 @JustLaur...",sexism
12211,"@AmarinaW Jeg (ville) aldrig læse/se den, så jeg har ingen anelse...hvad er det ""misbrug"", de taler om?",sexism
12212,@abillionjillian Du virker som en sød pige. Jeg beder bare om at u grave lidt dybere i hvad feminismen faktisk siger/gør vs hvad de hævder.,sexism
12213,"@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime Jødedommen ønsker ikke at overtage verden, ligesom islam.",racism
12215,"RT @D1BoundJoJo_ Jeg er ikke sexistisk, men jeg kan ikke lide kvindelige dommere",sexism
12216,"Seriøst - lige når man tror, at den dumme Kant får det værre, gør hun det #mkr #kant",sexism
12221,"Saudiarabisk gejstlig mener, at jorden ikke drejer rundt om solen. Der må være 50 måder at vende tilbage til det 7. århundrede på med #Islam som ekspertguide",racism
12223,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 Intet er mere barbarisk end muslimerne. http://t.co/oWdV64PDDT,racism
12224,"@ingyusarms Min pointe er, at der ikke er noget, som ISIS gør, som Muhammed ikke også gjorde.  Begge er syge og modbydelige forbrydere.",racism
12226,"@reza_rahman Du hævder dybest set, at en religion, der lærer had og mord, ikke har noget med had og mord at gøre. Dumt!",racism
12227,"RT @TVWEEKmag: Tror du, at Kat er tilfreds med den gruppescore? #mkr #tvweekmag",sexism
12236,@FeministFailure @MaravillaTom Hvad er arrangementet?,sexism
12239,"@ummayman90 Hvis Gud beskytter sin islam, hvorfor har han så brug for dig til at beskytte den, myrde frafaldne og sprede sin modbydelige religion med sværd.",racism
12240,"@AnAnnoyingTweep Islam er hadet, mikrohjerne. http://t.co/pWXCGc4ChT",racism
12242,RT @asredasmyhair: Well...it a valid question. #FemFreeFriday http://t.co/fqOZCwc1ZB,sexism
12243,"@anjemchoudary @abualiis Jeg håber, at de bare forbyder den modbydelige religion islam helt og holdent. Det skulle de have gjort for 30 år siden.",racism
12244,"RT @FAN590Walker: Men jeg har en teori om, at kvinder er ude af stand til at se forskel på standard og high def...",sexism
12247,"Kat og Andre er lidt ""frække"" i aften.. #mkr",sexism
12248,"@_Jihadi_ @ansaralummah2 @lIlIlllIlllIllIllI Demokrati betyder kun, at folk kan vælge deres ledere. Islam betyder at de bliver styret af en freak gud",racism
12249,"RT @polovelli: Ikke sexistisk, men kvinder har en tendens til at komme for sent til alle begivenheder uanset race, det ligger nok i deres gener. Har brug for nogle mutagener i ...",sexism
12255,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Forkert. Muhammed var en løgner, voldtægtsmand, morder, slavehandler, karavanerøver, sexist,biggot",racism
12256,"@HumanistFury Tak.  Det var et af de få memes, jeg bruger, som jeg selv har lavet.",sexism
12258,"RT @stephaybabes Ikke sexistisk, men jeg synes, at mandlige komikere er sjovere end kvindelige. http://t.co/0nRJQFuzxI",sexism
12261,"@congressman_aly Jeg ved, at de er dedikerede til at udrydde jøderne, ligesom deres profet Muhammed var det.",racism
12262,"WHOA, en sjælden perle i kloakken. @Brettonme Jeg er ikke sexistisk Jeg håber bare virkelig, at jeg ikke har en datter",sexism
12264,"Jeg kan ikke tro, at de blonde bimboz klarede sig igennem.Den pølse lignede afføring #MKR",sexism
12267,"RT @Jean_D_Almeida: Im ikke sexistisk, men det er bare fantastisk, når en kvinde ved, hvordan man laver mad! #lovrmesomefood",sexism
12268,"RT @sharkYObitch Jeg er ikke sexistisk, men lige nu hader jeg piger !!!!",sexism
12271,@thespypoet Fængsel er det samme... bortset fra med mere fængselstid.,sexism
12274,"@KellyTurner99 @buellerishere Islam definerer kvinder som lidt mere end slaver, men du forsvarer islam og kalder mig mysoginistisk....",racism
12282,"""@Mr_Fanta_Pants: Hvor lang tid går der, før Kat varmer sin crackpipe op over grillen? #MKR"" tror hun allerede har gjort det, skøre kælling",sexism
12283,"@jukes303 Det er dybest set en tom undskyldning, som venstreorienterede og muslimer bruger til deres antiamerikanske bigotteri.",racism
12285,.@scarmichael18 Så du vil fortsat være imod ligestilling uanset logikken...?,sexism
12287,"RT @Arsenick3 Jeg er ikke sexistisk, jeg følger nogle meget velinformerede og vidende kvindelige fans, men den kommentar var dum!",sexism
12289,"@buttercupashby @MaDaSaSaHaTtEr_17 Muhammed angreb senere jøderne i Khybar, slagtede mange og stjal også deres ejendom.",racism
12290,@failedmgc OK.  Mænd har færre juridiske rettigheder i ALLE vestlige nationer i dag.  Kom i gang med arbejdet...,sexism
12292,"RT @Stopp12 Jeg er ikke sexistisk overhovedet, MEN jeg kan ikke tåle at høre en kvindestemme på sportstale i radioen.",sexism
12294,@discerningmumin Islam har aldrig været en modstand mod undertrykkelse. Den har altid været kilde til undertrykkelse for både troende og ikke-troende.,racism
12299,"Jeg har en nyhed til dig! @MikeSMASH14 Jeg er ikke sexistisk, men nogle kvinder giver mig lyst til at være det.",sexism
12304,"Der er ingen rigtig teknik i de retter, som disse blonde bimbos serverer på #MKR. Chuck sammen + håb for det bedste.",sexism
12311,"RT @JoeHoganCornwal: Der er langt større problemer end sexisme derude i verden, jeg er ikke sexistisk, og ingen af mine venner er det heller",sexism
12315,"Så feministerne vil trende #FeministsAreUgly og derefter klage over, at det faktum, at #FeministsAreUgly trender, er et bevis på misogyni i samfundet.  K.",sexism
12320,"LOLOLOLOL @manorwood97 @karlmalonee @karlmalonee Jeg er ikke sexistisk, men det er altid kvinderne, der forventer, at du kan læse deres tanker Lololol",sexism
12322,"@MatarMalak @MaxBlumenthal Og Blumenthal kæmper for dem, der misbruger kvinder. http://t.co/IyIaF7d8mN",sexism
12325,"RT @RavenHUWolf: Artikel fra 2011: Islamister på velfærd: Betalt for at planlægge Vestens undergang
http://t.co/1ZGKuOzJqN http://t.co/G7HYxICNKt",racism
12329,Kat er en rigtig slem sag. Jeg ville tage promopigerne til enhver tid.  #MKR,sexism
12335,"@nader_haq @MadDr11 Men jeres profet, der voldtog børn, gjorde sine intentioner klart kendt i Haditherne. http://t.co/IOmcyHTe9W",racism
12340,@scamp_faridxx @AbuAlbaraaSham Pludselig foregiver Daeshs børnemordere at bekymre sig om børn. Men det er bare propaganda.,racism
12341,"I er nogle røvhuller, kat og andre, I er nogle røvhuller #MKR",sexism
12344,"@halalflaws @biebervalue @greenlinerzjm Det, din profet sagde, var, at kvinder er dumme og korrupte. #Islam http://t.co/gmiSHq8QaG",racism
12354,"RT @WillTar: @TanyGriff @VeloUK hvorfor spiller kvinder bedst af 3 og mænd bedst af 5 i tennis. det er ikke sexistisk, men i de fleste sportsgrene er kvinder ikke ...",sexism
12357,"@semzyxx @NAInfidels @owais00 Debunked hvad ignorant en.  Du er debunked af dette. 8 Hadith siger, at hun var seks. http://t.co/4OQ6GYKnWB",racism
12358,"Rend mig i røven, Kat, dumme luder #MKR #nofucksgiven",sexism
12360,"@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin Intet problem, hun afbøjede alligevel...",sexism
12361,"#MKR har aldrig mødt en promo-pige, som vi bærer en kjole i fuld længde.",sexism
12370,"Helt ærligt, Kat? Usmageligt. Du er en voksen kvinde. #MKR",sexism
12372,"RT @george3612: @ProudPatriot101 Nick Griffin afslørede voldtægtsjihadet helt tilbage i 2004, og BBC konspirerede for at fængsle ham.https://t.co/Ke....",racism
12377,"@nader_haq @MadDr11 Nej, det var bare jeres pædofile profet, der gav undskyldninger for at slagte dem og stjæle deres jord og ejendom.",racism
12378,"RT @curdistani: ISIS forsøger at stoppe folk, der flygter fra Talabyad (Gre Spi) med løgn om, at de har erobret #Kobane&amp;raketstemmer ramte nær er ...",racism
12383,"Hvorfor spørger disse såkaldte moderate muslimer aldrig sig selv, hvorfor islam har over 100 terrorgrupper, og ingen anden religion er i nærheden af at være det?",racism
12384,"@flatspaddler1 @SumbelinaZ @velvethammer @IronmanL1 @Hatewatch Hun græder: ""Boohoo, I terroriserer vores islamiske terrorister""",racism
12387,"@mykitchenrules Piger, lad ikke resterne gå til spilde. Min hund ville virkelig sætte pris på det! #MKR",sexism
12389,"RT @DestinTrueheart: Definitionen af seksuelle overgreb på campus er så bred, at den gør de fleste dating interaktioner til anklager...",sexism
12391,"RT @nearthetown: @ViragoBooks @guardian Arbejdede i et stort set udelukkende kvindeligt miljø, ikke sexistisk, men kommer med sine egne problemer, desværre...",sexism
12395,"@usamani1 Det ser ud til, at det at være muslim og leve af en konstant diæt af konspirationsteorier går sammen.  Islam er en religion af uvidenhed.",racism
12396,"@KellyTurner99 @buellerishere Ja, de millioner, der ikke vil lade kvinder køre bil i Saudi-Arabien, stemme i Kuwait og skære deres klitoris over det hele.",racism
12400,@victorymonk @shaner38 @chappygolucky Det var/er som svar til hende.,sexism
12403,@ListenToRaisin @trishesdishes Bevis?,sexism
12407,"RT @uzairjaat Jeg er ikke sexistisk, men kvinder og mænd er bare forskellige, de kan ikke være ens, jeg siger ikke at mænd er overlegne, men yeehh",sexism
12419,"RT @ZoeHarris9 Kald mig sexistisk, men at se kvinder spille rugby er simpelthen forkert #weird",sexism
12420,RT @SeanAAitken: Kurderne rydder op i ISIS islamofascistiske affald i Kobane. Kobane er ISIS' kirkegård. Via @jackshahine http://t.co/N....,racism
12430,#MKR Annie har aldrig lavet mad på en grill før. Se...hun er et rumvæsen.,sexism
12436,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Ja, i modsætning til de muslimske lande i Golfen, hvor de stadig halshugger og ikke lader kvinder køre bil.",racism
12439,RT @hstapanghosh: Selvmordsbombe af 10-årig pige@ Nigeria dræber10 http://t.co/jareR5Dzal Sprængning af en 10-årig pige - inspireret af islam...,racism
12447,".@BlackOpal80 Jep, patetisk. Lad os undersøge ide anti fems ide anti fems bare hader kvinder.  Kæmper misogynister for deres ""ret"" til at hade?  Eller bare for at hade?",sexism
12452,"Det er slet ikke sexistisk! @Abdul_a95 Jeg er ikke sexistisk, men kvindelige karakterer i tv-serier er 99% normalt den mest irriterende karakter",sexism
12454,"RT @WizardryOfOzil: @DeusExJuice @YesYoureSexist Jeg har set flere kvindelige komikere ved flere lejligheder, så vidt jeg husker har jeg ikke grinet...",sexism
12458,@SirajZarook Mo fordrev to jødiske stammer fra Medina og stjal deres ejendom.  Den tredje stamme halshuggede han alle mændene og gjorde resten til slaver.,racism
12467,Seriøst.. SA vs SA Jeg bliver nødt til at gå for Annie og Lloyd #MKR ugh og Kat er tilbage til sit onde jeg...,sexism
12469,"RT @jowilliams293: På #InternationalWomensDay kvinder, der inspirerer mig: @CHSommers @Fox_Claire @clairlemon @cl_kitchens @CathyYoung63 @XXFactor...",sexism
12471,@yunglibertarian Jeg bliver ved med at forsøge at forklare...GOP har brug for CO for at nå 270.  Nominere en Drug War-rior som Romney og du mister CO...og WH.,sexism
12476,"RT @GradientLair: Der findes ingen ""vennezone"". Vær venlig at stoppe lortet. Tak, ledelse. http://t.co/UmtaqAgbsd",sexism
12477,"RT @Shermertron: @MT8_9 Er hun blevet fyret endnu? Mandlige skribenter for ""aviser"" bliver normalt fyret for meget mindre. #QuestionsForMen",sexism
12478,"RT @penguinman2: Jeg er af den faste overbevisning, at dette billede bør sendes til alle nye personer, der støtter #gamergate http://t.co/XXvqj0dd6y",sexism
12484,RT @mshaysoul: Og bare et lille forslag til feminister @YesYoureSexist fokusere mere på at forene kønnene for en lige sag i stedet for at skabe divi...,sexism
12485,"Overrasket over, at ""modellerne"" ikke ved, hvordan man klæder sig med stil #mkr",sexism
12486,".@robscragga Start en Paetron.  Medmindre du er i UK, så kan du søge om invaliditet.",sexism
12494,"@SumerSloan @PAWarnhoff @etsho127 Og hvis vi stopper Assad, hvem vil så erstatte ham med en flok islamofascister, der er endnu værre.",racism
12499,"@CavusSeyit Jeg har læst Koranen, bimbo follower, det er en voldelig, barbarisk, morderisk, sexistisk, dum, folkemorderisk bunke dampende lort.",sexism
12502,"@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 Så lille som Israel er, ønsker muslimerne at udrydde det. http://t.co/YbUDGXOlcO",racism
12503,"@Bruciebabe @MaxBlumenthal I mange Golfstater, som Saudi, er der ingen minoriteter tilbage på grund af islamisk bigotteri og apartheid.",racism
12506,"@PhilipMills8 @PsychBarakat @jncatron Palæstinenserne fortjener ikke mere værdighed og fred, end de er villige til at give. Og det er nul.",racism
12507,RT @fruitondabottom: Fordi kvinder har ingen stemme!  #letwomenspeak #WomenAgainstFeminism http://t.co/jbTpUaMO1b,sexism
12509,@JamesBolton11 Jep.,sexism
12510,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Ja, jøder er trætte af at blive myrdet af muslimer. Og hvad så?",racism
12513,RT @SalemP08: @MT8_9 @LiljaOB @midnitebacon @Superjutah @Transic_nyc hendes svar er temmelig skræmmende.,sexism
12515,".@philippenis @DannyVelasco Jeg har ikke fundet på noget. Det sagde en stenet mand, og du er for uvidende om verdens begivenheder til at vide, at han tager fejl. #sorryitsaboy",sexism
12516,"@UntouchableShe Nej, desværre, selv den mest rosenrøde definition af feminisme er stadig ulige.",sexism
12517,"#MKR hvis Cunt og Arsehole bliver, er I en flok manipulerede fisser!!
#FuckOff #ShitCooks #CantCook #KatAndAndre",sexism
12523,"@Rudd1971 Både Daesh og shia-militsen er drevet af en religion af had og bigotteri, og der vil ikke være nogen frihed i Tikrit, uanset hvad.",racism
12536,"RT @CapitalGains83 Kald mig sexistisk, men jeg tager aldrig kvinder, der spiller poker, alvorligt. Ser på dem som en nem udvej. Meh.",sexism
12537,"Celine er ikke sjov, stop det #mkr",sexism
12538,RT @asredasmyhair: Men nej...feminismen har ikke ændret sig. Den er stadig relevant. Go sluts!  #FemFreeFriday #WomenAgainstFeminism http://t.co/Nj4v0...,sexism
12543,"RT @Oneiorosgrip: #rådtilungefeminister Bare rolig. Ingen vil bemærke, at din yndlingsteori er latterlig. Bliv ved med at gentage den. http://t.co/EB....",sexism
12546,"Jeg er ret sikker på, at det er bussen, der kører omvendt, ikke jorden. @LiamMacL45 Jeg er ikke sexistisk, men denne kvindelige buschauffør kan ikke bakke ejendom.",sexism
12550,"De er så kællingeagtige! De siger bare hvad der falder mig ind, har de ingen skam eller filter i deres hoveder? #mkr",sexism
12553,"RT @DyslexicDwarf Jeg er ikke sexistisk, jeg ville bare foretrække, at hun lavede en sammich til mig i stedet for at læse Twitter.",sexism
12555,"RT @MaajidNawaz: .@ggreenwald underviser mig i diskrimination, antyder via linket at kritisere islam er som at være homofob http:/....",racism
12559,"RT @TheBigKahuna12 Jeg er ikke sexistisk, men jeg er bare ikke fan af alle disse kvindelige rappere.",sexism
12561,"Det er jeg enig i. Forholdet ville være meget bedre uden mænd. @Msaleh14 Hør, jeg er ikke sexistisk, men ingen pige bør være manden i et forhold",sexism
12566,"@Vandaliser @sajid_fairooz @IsraeliRegime Holdninger er holdninger.  Der bor langt flere jøder i vestlige lande end der, hvor de stammer fra.",racism
12567,"RT @sports2inflatio: @radioclashed right!, listen to founding mother of #feminism #adviceforyoungfeminists 1/3 http://t.co/paLsiD5I9H",sexism
12573,"RT @davidrobertsss: Jeg er ikke sexist, men udsagnet 'alle mandlige chauffører er bedre end kvinder' er korrekt på alle måder ...",sexism
12574,En eller anden kan give Kat en lige jakke!! Den kælling har brug for noget tid i et polstret rum!!! #mkr,sexism
12576,"#INeedMeninismFor at se feminister/deres skødehunde få kramper &amp; gøre grin med en bevægelse, der udelukkende er skabt for at gøre grin med DERES bevægelse = FOR morsomt.",sexism
12577,Falsk. Ækvivalens. @HitlersFødselsdag: Jeg er ikke sexistisk jeg hader drenge og piger lige meget.,sexism
12578,@mary__kaye hun er altid hæslig! #mkr,sexism
12583,"@zakirnaikirf At sige, at islam er en livsstil betyder, at islam faktisk fortæller dig, hvilken hånd du skal bruge til at tørre dig i røven.",racism
12584,"RT @Ben_Creasey86: #MKR ""everyone under estimated us"" umm bitch you came second last, like literally just survived - you didn't win! Min gud...",sexism
12586,"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime Buddhistisk lære indeholder ikke vold, had eller jihad. Det gør islam.",racism
12587,"Vi er stadig to lækre unge blondiner. UMM, virkelig, afsluttende sætning?? #MKR",sexism
12589,"@ummayman90 Og muslimer forventes også at frygte Gud.  Hvis det at leve i frygt er din idé om perfekt, er du dum.",racism
12599,"RT @WSCP1: Obamas *moderate* kammerater: Syriske rebelske sharia-håndhævere stormer bryllupsfest, anholder 17 for at lytte til musik http://t.co/mSNFfEfM...",racism
12603,"RT @peddoc63: @fernleex Muslimer, der ikke dræber, er medskyldige ved tavshed.Tolerance over for intolerance er fejhed.Ali blev lemlæstet af islam. http://....",racism
12605,"@HotPocky1994 @TheGags29 @JTPuhlyak @orbvase Nej, jeg nævner bare to af de eneste uddannelser, der er mere ubrugelige end min...",sexism
12606,"RT @NuritBaytch: Hamas-sympatisør @MaxBlumenthal foregiver, at Israel afviste våbenhvile for at afslutte blokaden, når Hamas indrømmede, at Hamas afviste den http....",racism
12608,.@Apolocalypses @TehMenz Jeg vil helt sikkert lade som om jeg er døv på det tidspunkt....gå ud som om du er et spøgelse &amp; jeg er Bruce Willis i The 6th Sense.,sexism
12611,"@ameedjadallah Jeg har læst hele Koranen.  Islam er det, der er forkert.",racism
12615,"@Love___Egypt @washingtonpost Alt det land, som islam har, stammer fra krig og mord. USA besætter ikke et eneste land nogen steder.",racism
12625,Hvad er vigtigst: dit udseende eller din mad? #mkr,sexism
12626,"WTF!!!!! Jeg er ikke en stor fan af promo pigerne, men de har aldrig stemt strategisk! Det er noget lort! Soo irriteret! #mkr #killerblondes",sexism
12630,"Hvis bare denne Sasquatch havde vinger til at hjælpe disse piger med at flyve ud af det hul, de har gravet for sig selv #mkr @mykitchenrules",sexism
12632,@obsurfer84 @teenage Dodge vrøvler løs med påstand efter påstand uden beviser og uden henvisninger i Koranen eller Hadith. Det er skrald,racism
12640,"RT @sara771987: @adriennecgomez @MT8_9 der er for mange mennesker med sund fornuft, sorry. Vi behøver ikke at stole på feminismen for at skabe e....",sexism
12645,"RT @immichaeldixon: Katie og Nikki, selvtilfredse, tomme, nedladende, nedladende, rådne, selvtilfredse og intetsigende. Der. #MKR",sexism
12646,"""Kvinder"" og ""fyre"". @AwkwardEP Jeg er ikke sexistisk, men mange kvinder mangler nogle gange ægte logik. En masse fyre er dog bare dumme.",sexism
12649,Jeg har brug for en drink eller 5. At se &amp; lytte til Kat gør mig bare helt vild #MKR2015 #MKR,sexism
12650,"RT @JoeParker45 Jeg er ikke sikker på, at damedart bør være på tv, medmindre de også bare er virkelig dårlige! Set bedre i pubben #notsexist #justshocking",sexism
12652,"@ibnHlophe @eeviewonders @CTFleaMarkets Tak, fordi I indrømmer, at I er mordere. Og tjek dit kort. http://t.co/TheArY220E",racism
12662,@hdmovieus Islam er terror.  For at bekæmpe terror må man bekæmpe islam. Din profet og din gud er begge syge terrorister. #Islam,racism
12670,@DianH4 Buddha forbød slaveri 1100 år før Muhammed. Jesus havde ingen slaver 600 år før Muhammed. Men Mohammed var tvunget til at have?,racism
12674,#mkr Kate er en kælling,sexism
12676,@ardentlyaphotic Svar venligst... http://t.co/m7i3NFQsDY,sexism
12682,@Almahiraa__ @munthir555 Ingen bekymrer sig om dine dumme rationaliseringer.  Vi vil simpelthen dræbe alle Daesh. Håber du er en af dem,racism
12684,@stevecorrales80 @IronmanL1 @IAmThe1Teacher Endnu et fjols med skyldfølelse.  Islam angreb og erobrede 2/3 af kristendommen før korstogene.,racism
12685,@munthir555 @The_Beamster @Sheikh_Times4 Så lad os få det overstået. Verden er nødt til at erklære islam krig og slippe af med kræften.,racism
12689,@CherguiaMbark @Nebula1979 Jeg er ikke interesseret i jeres sekteriske opdelinger. Shia og sunni følger alle den modbydelige pædofile profet.,racism
12697,RT @Shahan_Amin: Hvad sagde lægen til Sarah Silvermans forældre? #SorryItsAFeminist,sexism
12699,"@jihadiAA Ingen giver en fuck om gaderne, når du praktiserer folkedrab, mord og slaveri, mikrohjerne.",racism
12707,"OH OK @MelvoBaptiste Dette er ikke sexistisk før nogen begynder, det er bare sandt..... Kvindelige komikere er ikke sjove!!! Ikke en eneste! Ever!",sexism
12710,@flatspaddler1 @SumbelinaZ @velvethammer @IronmanL1 @Hatewatch I mellemtiden ser kællingen lige forbi Boko Harams folkemord.,sexism
12713,"RT @EVIL_DAESH: 12-årig solgt som #ISIS-slave til en 50-årig mand sagde, at hun ikke vidste, hvad voldtægt betød - kun at hun vågnede op blødende http:....",racism
12724,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Der er ingen løgne, som vesterlændinge skaber. Det hele kommer fra jeres egen Koran og Hadiths.",racism
12731,Kat er sådan en forfærdelig kælling!!!! #mkr,sexism
12738,"RT @GolfYeezus: Jeg lytter til @Yankees på satellitradio, og jeg er ked af det, men disse annoncører er forfærdelige! Jeg er ikke sexistisk, men den kvinde ann...",sexism
12739,RT @ryland_foster det er langt bedre at se på mændenes stil på skråningen end kvindernes #notsexist #justsayin,sexism
12742,@BishopCal Du er en løgner. Islam myrdede 120 millioner sorte afrikanere. http://t.co/3QhMcY7HEC,racism
12744,RT @ManBot6000: #WhatFeminismGaveMe http://t.co/Pf1bdXdwWQ,sexism
12750,"RT @DickJagr Jeg er ikke sexistisk, men når jeg ser en dame køre en hurtig bil, bliver jeg sur. Yo tøs, du kører ikke den Maserati rigtigt.",sexism
12754,"RT @xrocknroll Jeg er ikke sexistisk, men som jeg har fortalt dig en milliard gange, har jeg mine værdier, og jeg har ret til mine meninger.",sexism
12764,"RT @IWUWUWildcat85: Det er trist at høre, at Thor bliver en dame.  Hvorfor den ændring?  Der er historie her (rigtig historisk vikingegud).  #notsex...",sexism
12765,"@LifeInKhilafah Og disse få opdagelser blev gjort på trods af islam, ikke på grund af den. Islam har ikke bidraget med noget til menneskeheden i 1000 år",racism
12768,"YES REALLY AND NO ONE CARES ABOUT YOU! ahahahahahahah @papi4481 Jeg er ikke sexistisk, men en ny Ghostbusters-film med en kvindelig rollebesætning....really?",sexism
12769,Vi har fået en regulær Wordsworth på vores hænder her @E_B_A_H__3 @YesYoureSexist hvor uheldigt at få tf væk fra mine mentioner,sexism
12777,"Kat er så fuld af SHIT, at jeg har lyst til at slå hende i ansigtet og barbere hendes grimme hår af hendes hoved #mkr",sexism
12780,"@WalidShoebat De fleste muslimer forstår instinktivt, at islam ikke kan overleve i dagens lys og må beskyttes af blasfemilove #Islam",racism
12783,"@jihadi_11 @Shami_IS_back Når de beskidte Daesh udløser IED'er i Baghdad, er de ligeglade med, om ingen af ofrene er bevæbnede.Du er en hykler.",racism
12784,"Ikke ""en smule"", vel? @rpickett52 Jeg er ikke sexistisk på nogen måde, men en pige bør ikke spille fodbold. Slut på historien",sexism
12785,Katie og Nikki... Hvem har fodret jeres egoer?? Du er virkelig ikke særlig flot #MKR #MKR2015,sexism
12795,@pNibbler @AlterNet @MaxBlumenthal millioner muslimer er ekstremister.,racism
12801,"RT @Amoka: Video, der angiveligt viser shia-militser, der dræber en soldat og kalder ham ""kaka"", som betyder hr. på kurdisk, er gået viralt blandt #Kurdi...",racism
12802,"RT @TRobinsonNewEra: http://t.co/AgX6DiZUIH England og Wales sager om voldtægt af børn er steget med 37% på fem år
Vi ved alle hvorfor",racism
12803,"RT @DevilsGambit: @MT8_9 @Redbob86 ""Feminister og komikere er naturlige fjender."" - Louis CK",sexism
12807,Er Kat Sideshow Bobs kærlighedsbarn?? #MKR,sexism
12808,"RT @blazinbirdman10 Hør, jeg er ikke sexistisk, men der har aldrig været et godt pigeband, det er bare en kendsgerning",sexism
12811,"Disse piger siger, at de er slagtere, jeg har engang arbejdet i en bådudlejningsforretning, så jeg må være skibskaptajn #MKR",sexism
12813,"RT @noshirtkurt_ Jeg er ikke sexistisk, men en tøs burde ikke kunne sige ""Jeg har menstruation og har det ikke godt"" og ikke være nødt til at arbejde.",sexism
12814,"RT @adam_jibali Jeg er ikke sexistisk, men dette er grunden til, at kvinder ikke bør have lov til at have en mening om fodbold... http://t.co/jR33ScWtcR",sexism
12816,"RT @Dezzantibus: @Tronathon242 @MT8_9 Ikke rigtig. Der er gamere (mandlige eller kvindelige) og så er der pigegamere, der gør et stort nummer ud af at...",sexism
12819,@harun_yahya Du og dine religiøse brødre er det virkelige snavs på jorden. PKK reddede yezidierne fra jeres dyrevenner.,racism
12821,.@Codename_WiAx @Mich_McConnell @TamedInsanity USA er det 46. bedste sted for kvinder.  Bag Rhwanda og Ghana.  Sådan noget lort.  Hun vil aldrig se det.,sexism
12822,"RT @robjamjar: @MT8_9 Måske blev hun 'voldtaget' af en kubist, og det er et symbol på hendes byrde",sexism
12825,RT @PhilDoran21: @Deanowen118 @YesYoureSexist gå ud og vaske op eller lav mig noget lækkert at spise !,sexism
12837,"Det er ikke #ISIS, det er #Islam. Sexslaveri er tilladt i mange muslimske lande. Her er beviset. http://t.co/rlwz0BqUBs #Saudi #Irak",racism
12839,RT @cheuya: Fake offer whining voldtægtsforbrydere motherfuckers. De har brug for at dø,sexism
12844,Disse piger er enten hånd- eller fodmodeller #MKR,sexism
12845,"RT @wantsomeMOErice jeg vil have alle til at vide, at jeg ikke er sexistisk... kvinder gør mig bare pisseirriterende",sexism
12846,"@thegeek_chick Nej. Du har bevist din uvidenhed her over for alle, der ikke er lige så dumme som dig. Det er der for alle at se, men du ved det ikke.",sexism
12847,"RT @LOTRQuotes69: @YesYoureSexist 3 Timer væk, sandsynligvis knepper en eller anden fyr i stedet for at lave en sandwich til mig.",sexism
12855,"RT @OfficMattPenny @IrkMeIngram Næsten udelukkende fordi mænd kan hæve deres stemme, ender kvinder bare med at skrige...",sexism
12858,@etsho127 @PAWarnhoff @SumerSloan De kunne aldrig vælge.  Islam har ikke givet dem andet end kalifater og diktaturer i 1400 år.,racism
12859,RT @DonAgainstislam: Good Morning Pissed Off American Patriots! Cops i fare? @jasphil @LegendsofNWI @donttreadonme65 http://t.co/8sEg6jv....,racism
12871,"#katandandandre skal stoppe. Kat kan ikke lave mad, og hendes personlighed er noget lort. #mkr #mkr2015",sexism
12873,"Få Gordon Ramsay på det, han skal nok få styr på #cuntandandandre
#mkr",sexism
12877,"RT @AllstateJackie: Antis vil holde op med at behandle blokke som trofæer, så snart feminister holder op med at behandle blokke som argumenter. 🐸☕ #GamerGate",sexism
12880,RT @syazlicious: Det beskriver bedst Kat og Andre #mkr http://t.co/Qaa6BWi4PM,sexism
